"","probeids","t_stat","p.values","p_adjusted"
"487","207397_s_at",-0.581733260525945,0.561791590538693,0.590444092821267
"488","207412_x_at",2.58419352873016,0.0115238229292036,0.0150025279801111
"489","207426_s_at",14.1675951667689,7.9330235212438e-25,4.51504052454434e-24
"490","207457_s_at",0.832808940204671,0.40690529924415,0.443712260073215
"491","207480_s_at",11.2542619395403,5.20115517248107e-21,2.18762872776608e-20
"492","207529_at",-4.91829842327011,2.5500808952465e-06,4.13140090012951e-06
"493","207544_s_at",-7.59423749176849,6.13281120933495e-12,1.33371221043918e-11
"494","207558_s_at",-3.09337960396027,0.00253313172947502,0.00343509714599314
"495","207601_at",-8.22123310224867,1.87234115161851e-13,4.54027367999323e-13
"496","207753_at",7.94421383905634,1.07420265808084e-12,2.46198243940384e-12
"497","207814_at",-5.98885703301482,1.89161071983081e-08,3.41919245815935e-08
"498","207957_s_at",6.82019550635798,9.76960673588175e-10,1.87434434995426e-09
"499","207961_x_at",9.92757836474473,4.03229672080159e-15,1.08879123096071e-14
"500","208025_s_at",0.686269610965141,0.493913386943962,0.527691134271602
"501","208063_s_at",-9.66801376548855,4.80541039002839e-17,1.51380314961594e-16
"502","208121_s_at",1.43813232019822,0.152941850918473,0.177523861831828
"503","208126_s_at",-7.12341303157628,8.49970438490899e-11,1.7304584326191e-10
"504","208131_s_at",20.6917813178436,6.3908026363634e-37,1.77896706114043e-35
"505","208170_s_at",-7.12335013876964,9.89545207891283e-11,1.99603914793354e-10
"506","208250_s_at",-7.5436050454873,8.32280646600127e-12,1.79215424746103e-11
"507","208335_s_at",10.5525733551104,2.46804906294258e-16,7.36565909427893e-16
"508","208343_s_at",-2.57948116529758,0.0110106041291236,0.0143588031700923
"509","208383_s_at",-4.00051667082449,0.000118489936363621,0.000175104336460139
"510","208396_s_at",16.2831057179027,1.78232003212416e-26,1.16612477315474e-25
"511","208473_s_at",-4.90420815103849,3.40596156154159e-06,5.46023785415725e-06
"512","208596_s_at",-7.77668408354267,3.39461392173379e-12,7.49950059765431e-12
"513","208791_at",12.2265644422439,5.77180176630328e-23,2.85052532393881e-22
"514","208792_s_at",12.1163834959215,1.60812535438965e-22,7.59410623998171e-22
"515","209016_s_at",1.744004028167,0.0849840827397326,0.101887729580682
"516","209047_at",13.5333102632189,2.29724765943456e-25,1.36851601813008e-24
"517","209125_at",3.33565231777217,0.00132318395696034,0.00183164072161509
"518","209167_at",12.0366922679735,9.88494582686761e-19,3.50320649558665e-18
"519","209170_s_at",10.6168383457508,2.17921217240036e-16,6.57401364720186e-16
"520","209209_s_at",19.5642034882072,5.37954302122198e-38,2.05902009137271e-36
"521","209210_s_at",20.7530339533557,2.23115214813969e-43,3.10535812618352e-41
"522","209242_at",12.6915827370883,1.06299272022204e-19,4.08904988608024e-19
"523","209278_s_at",3.84795472448478,0.000208335868293195,0.000302908085809005
"524","209283_at",19.3654542782025,1.28498511258448e-34,2.28757233414749e-33
"525","209292_at",3.09112827426784,0.00243657403089063,0.00331002204196411
"526","209301_at",-5.96364199115376,2.30814599624381e-08,4.14275676465332e-08
"527","209309_at",-2.75445196034702,0.00690323363945419,0.00909539647332562
"528","209335_at",19.1344024145439,1.03222824934545e-39,6.0782363451842e-38
"529","209374_s_at",0.283121067886031,0.777549662772364,0.794148454772841
"530","209395_at",8.98768247893567,2.39040372521792e-15,6.62990598425476e-15
"531","209396_s_at",8.494993742902,4.87799118145899e-14,1.22229206199897e-13
"532","209406_at",8.83118349546155,6.216749629989e-15,1.64384174153941e-14
"533","209459_s_at",0.923697167982847,0.357498095872696,0.394613976049818
"534","209465_x_at",6.59060479535566,6.47993065851867e-09,1.20251804099298e-08
"535","209469_at",6.99866315421606,2.82136343671075e-09,5.30000910626278e-09
"536","209470_s_at",6.50490831084037,1.96759458794877e-08,3.54815938062375e-08
"537","209480_at",2.35047854813151,0.0204902377263911,0.0260336547378462
"538","209524_at",16.6224106133646,1.99222450511025e-33,2.85055674516243e-32
"539","209526_s_at",14.6114836229526,2.06346144288387e-27,1.49723197585555e-26
"540","209540_at",10.8325586935928,1.12383418306898e-17,3.68434718260944e-17
"541","209541_at",12.3598838056221,3.36706198499698e-21,1.44802581433438e-20
"542","209555_s_at",8.01431330037532,7.92984141320716e-12,1.7123536253343e-11
"543","209591_s_at",1.12860733964819,0.261480251507411,0.294791064107397
"544","209596_at",15.6244884848735,2.20603303054269e-31,2.50180486648952e-30
"545","209598_at",4.05432727152153,8.65479573664634e-05,0.000128645556046656
"546","209612_s_at",6.37222132035248,8.45407817116534e-09,1.55942092530773e-08
"547","209613_s_at",6.90372730284463,8.1312699664632e-10,1.56985804774971e-09
"548","209621_s_at",19.9032428531323,3.46382032975092e-38,1.4539371633438e-36
"549","209631_s_at",-1.89643604536773,0.0600981019661515,0.0732565239730715
"550","209655_s_at",16.6345867945522,5.7387697426188e-30,5.74252057251593e-29
"551","209656_s_at",17.3642126387507,7.51406795713254e-36,1.64343400605284e-34
"552","209676_at",8.60945959237109,8.77358363791862e-14,2.17000913564675e-13
"553","209687_at",15.2276297048024,1.16505980787514e-29,1.08103428233748e-28
"554","209708_at",15.148345756073,2.51654981554131e-27,1.80039148018399e-26
"555","209728_at",2.59766552303344,0.0108169377539741,0.0141182708451274
"556","209735_at",1.53360990032151,0.127717467554033,0.150065573925728
"557","209752_at",-4.57063774192466,1.31763261533608e-05,2.04801577063912e-05
"558","209758_s_at",14.744410651227,2.68611048003689e-24,1.47929321760305e-23
"559","209763_at",10.9779642894696,1.19351210353673e-16,3.66921090464805e-16
"560","209792_s_at",3.38632578197463,0.000986667874305201,0.00137827419303035
"561","209795_at",7.43305582343992,3.74448847193415e-11,7.72616152362693e-11
"562","209811_at",-1.57477502129863,0.117943038861262,0.139221890899454
"563","209821_at",-0.546108399556451,0.585913671967194,0.612309782786194
"564","209868_s_at",22.6626423355795,3.84409313859026e-47,2.94265329759085e-44
"565","209869_at",0.853802993252754,0.394760963605709,0.431391174361413
"566","209875_s_at",10.4804095758377,5.38068223592097e-19,1.95209111450119e-18
"567","209894_at",8.72629793033406,1.85981537916348e-14,4.77747876761625e-14
"568","209897_s_at",17.5781571294438,5.56158268322557e-35,1.03838818146565e-33
"569","209924_at",11.767429191696,2.10727899099598e-20,8.53503739474826e-20
"570","209937_at",-0.110978277521083,0.911847958934261,0.92032863782791
"571","209946_at",17.9987540612699,8.60003382789781e-33,1.1350561888372e-31
"572","209948_at",13.0447882958449,3.3284737277338e-20,1.3270555409272e-19
"573","209949_at",13.5058848640085,1.9271145967337e-25,1.16617092790486e-24
"574","209955_s_at",14.7813164661353,1.05152758693487e-29,9.87661800979926e-29
"575","209993_at",-0.906359621387178,0.366558997149973,0.402872810220107
"576","209994_s_at",-0.117866355670112,0.90636397709738,0.91593613791161
"577","210004_at",10.7967312639198,1.4857061145568e-16,4.54923212277291e-16
"578","210078_s_at",6.68640709908436,5.60612417853016e-09,1.04542949053955e-08
"579","210107_at",-13.2744462063399,2.9029539511406e-25,1.70284386942385e-24
"580","210118_s_at",-3.89197217480198,0.000159502405631865,0.000233682471791756
"581","210119_at",8.11113594760161,7.69734239760425e-12,1.66449593371922e-11
"582","210133_at",5.18966407753721,9.42080080831565e-07,1.5660419150414e-06
"583","210143_at",0.936008145221276,0.352149090490063,0.389597374249532
"584","210145_at",-1.67302374983367,0.0967362627176968,0.115525131217468
"585","210146_x_at",10.54665952608,2.86592123790391e-16,8.5198551752056e-16
"586","210147_at",-5.09472220983157,1.18110203132097e-06,1.95488347021882e-06
"587","210163_at",1.34713462743363,0.180744186851754,0.207747259812339
"588","210164_at",4.91643186255753,3.08005314903645e-06,4.96897931630644e-06
"589","210170_at",11.1460817877414,7.14578729954997e-17,2.21461545660142e-16
"590","210176_at",9.46056384445795,2.96451819057929e-15,8.14843330301058e-15
"591","210221_at",9.00913035746649,2.75065309842498e-13,6.5800779588885e-13
"592","210258_at",-0.848051456907422,0.397954530922841,0.434482810002939
"593","210298_x_at",9.92076026732031,2.33553484027854e-15,6.48948065420407e-15
"594","210299_s_at",11.7222656415886,3.18884056953505e-19,1.19075973462394e-18
"595","210302_s_at",10.1497556779939,3.01530196849532e-15,8.27316722897191e-15
"596","210303_at",8.96168840164272,1.04551456713689e-12,2.39982429128423e-12
"597","210377_at",-8.96426340160133,2.91683926615997e-15,8.03180020951603e-15
"598","210387_at",-0.110863271536741,0.911912830558419,0.92032863782791
"599","210393_at",-1.99554160148217,0.0483605966641888,0.0594222098658692
"600","210397_at",-3.19140310459173,0.00180012326175342,0.00247395755273293
"601","210511_s_at",15.2688795908038,3.97537762950858e-29,3.43858935072183e-28
"602","210517_s_at",17.8829182327755,5.31542789749955e-37,1.56498463674458e-35
"603","210619_s_at",-8.06817064273759,3.8632992166084e-13,9.14174822353549e-13
"604","210641_at",-9.30199023895702,5.5251011047256e-16,1.61122472215903e-15
"605","210643_at",0.730429159887199,0.466566167646846,0.502683182735624
"606","210674_s_at",5.78052727970786,6.2325733211315e-08,1.09805175542604e-07
"607","210675_s_at",0.697514780210166,0.486978440640773,0.52111822108526
"608","210809_s_at",15.4251280498017,4.53185167250135e-30,4.62550994039971e-29
"609","210861_s_at",-3.29300342296801,0.00127277981608666,0.00176505969060569
"610","210873_x_at",4.8502913098392,6.1398353026156e-06,9.7714010897136e-06
"611","210875_s_at",11.778441923412,1.416188465843e-18,4.92769213910373e-18
"612","210889_s_at",13.2412529675735,1.1679540616499e-21,5.16802794331213e-21
"613","210895_s_at",13.4042224278348,1.10011160290649e-24,6.1694903445049e-24
"614","210933_s_at",5.44609275475627,2.49712922753259e-07,4.25735506386681e-07
"615","210942_s_at",11.0497937519018,6.21062650598842e-17,1.93655176795688e-16
"616","211122_s_at",1.80683066546958,0.0733644121817162,0.088721101935393
"617","211149_at",-1.0658100840539,0.288643484959846,0.323272257113039
"618","211207_s_at",-0.812903391459095,0.418012081889617,0.454528762338781
"619","211276_at",8.21921713422045,2.00710403676347e-11,4.22098390149022e-11
"620","211357_s_at",-4.70516690604536,7.61282454633513e-06,1.20281056557679e-05
"621","211372_s_at",-3.65686398198448,0.000380300616091556,0.000543641683693905
"622","211470_s_at",-2.49423344769171,0.0138890342210037,0.0179141629253215
"623","211478_s_at",-0.333264742694961,0.73951838364173,0.758340686775277
"624","211506_s_at",1.98166315179531,0.049854572125453,0.0611107685540981
"625","211555_s_at",16.3641537871989,1.28956604111929e-29,1.17519381485335e-28
"626","211564_s_at",15.3816631399182,2.39905540133362e-28,1.88356606125219e-27
"627","211571_s_at",18.4975188983307,3.49715375259874e-38,1.4539371633438e-36
"628","211597_s_at",18.5189950813617,4.36581738562006e-38,1.75896484668008e-36
"629","211633_x_at",2.15644685148327,0.0332840224327042,0.041462846496721
"630","211637_x_at",2.06279592947078,0.0415573635369575,0.0513928300283376
"631","211643_x_at",2.43756635294801,0.0163296365805843,0.0209913296430517
"632","211645_x_at",1.83916466411821,0.0684255914195856,0.0828794149235646
"633","211668_s_at",9.30351499483363,3.96468736701439e-15,1.0724269185334e-14
"634","211766_s_at",-2.38451732676938,0.0185432646035857,0.0237372392208107
"635","211776_s_at",8.16802898530812,2.22957629530611e-13,5.35868337223494e-13
"636","211798_x_at",2.18805945439455,0.0306874576314767,0.0383217762102698
"637","211848_s_at",-7.4663230239095,1.16082695019669e-11,2.47180258797097e-11
"638","211958_at",15.3530410334197,4.74273963991509e-30,4.77706209783553e-29
"639","211959_at",16.5990922585054,8.41962646092681e-33,1.12090853145034e-31
"640","212094_at",2.96174080919547,0.00388841324042389,0.00521292528116373
"641","212233_at",17.2636881288097,4.60902175728887e-33,6.30036813429398e-32
"642","212262_at",18.3413647000319,9.40381929084497e-37,2.48228402315235e-35
"643","212263_at",16.9612780115103,8.17560709127023e-35,1.50805475382346e-33
"644","212298_at",17.9243132639268,7.66733582783157e-37,2.09619484864467e-35
"645","212344_at",19.5620491528588,2.18369952238931e-40,1.51965634944456e-38
"646","212353_at",19.7204999932959,7.14921241493408e-41,5.21211628917337e-39
"647","212354_at",20.3398594088367,4.14064414567032e-42,4.52809013358662e-40
"648","212397_at",16.491832331824,8.25959322818703e-34,1.26484138214305e-32
"649","212398_at",13.7633106771207,4.8244509209552e-26,3.0904746276077e-25
"650","212464_s_at",16.8065701409873,1.24900394846537e-32,1.60691180260544e-31
"651","212489_at",15.3399479745301,4.28700490346698e-31,4.6881460765771e-30
"652","212526_at",17.0888248539308,2.83998976761549e-31,3.17374038994111e-30
"653","212554_at",12.6550364784088,4.06878630044008e-22,1.86506342095023e-21
"654","212592_at",-2.88909723495028,0.00453640883933342,0.0060495166839068
"655","212636_at",18.7022396352695,9.89452165437879e-39,5.04950421761798e-37
"656","212681_at",8.01417701123651,5.16430546819305e-13,1.21266129935637e-12
"657","212730_at",9.3457627889478,1.44460454271575e-13,3.51619961033039e-13
"658","212764_at",17.0495357655736,9.10950247365747e-34,1.36731845952643e-32
"659","212768_s_at",-6.64472184112427,2.19418643178275e-09,4.1472832432832e-09
"660","212775_at",11.7097225418972,4.73543458028229e-22,2.15132057638344e-21
"661","212806_at",-3.84073229087249,0.000198252439728383,0.000288521373787219
"662","212850_s_at",-3.31898324826594,0.0012487159599804,0.00173325850836808
"663","212865_s_at",12.5384333557023,6.02390898413735e-21,2.51983733735363e-20
"664","212956_at",13.5499812660148,1.55445198327707e-26,1.02580430448155e-25
"665","212992_at",12.9661144454497,5.63601574016694e-25,3.21967914111776e-24
"666","213068_at",15.0771294074146,1.7515412972472e-24,9.75130809485624e-24
"667","213071_at",12.5596329390824,3.23147280745169e-19,1.20374327693638e-18
"668","213094_at",-2.66243777313011,0.00888897091477335,0.0116415863734115
"669","213110_s_at",-2.2104919337219,0.0289189821380598,0.0362315561811535
"670","213122_at",18.8560681673936,4.53901403207169e-33,6.26056800279438e-32
"671","213125_at",19.7947466215216,3.69510326169507e-39,2.09526040505747e-37
"672","213131_at",6.0604440932708,1.85246864207087e-08,3.35239892554433e-08
"673","213139_at",13.9841692785206,7.29404035417286e-27,4.98534633135654e-26
"674","213172_at",1.58391608933929,0.116121771945304,0.137283731929159
